sample	ref	var1	var2	pval	odds_ratio	values	pval_corrected	canon_var1	canon_var2
modA0-875_modB0-575_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.5329322525508273e-64	2.063565757309871	"26     58   
True   True     10499
       False     6966
False  False     1465
       True      1070
dtype: int64"	2.0148324736199762e-63	26	58
modA0-475_modB0-275_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.10676297661590202	0.9498003022026021	"26     58   
False  False    7565
True   False    6882
False  True     2979
True   True     2574
dtype: int64"	0.1288518683295369	26	58
modA0-175_modB0-475_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.713872796502582e-78	0.4865212377309463	"26     58   
False  True     8415
       False    8156
True   False    2283
       True     1146
dtype: int64"	6.713872796502582e-77	26	58
modA0-875_modB0-475_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.956780456939701e-06	0.8205999105552212	"26     58   
True   False    9387
       True     8171
False  True     1257
       False    1185
dtype: int64"	8.125869601540493e-06	26	58
modA0-975_modB0-475_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.003268133185741161	0.7639722332498735	"26     58   
True   False    10186
       True      9311
False  True       274
       False      229
dtype: int64"	0.0044948124270242215	26	58
modA0-775_modB0-275_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.3399928569441532e-07	1.218975467009176	"26     58   
True   False    11021
       True      4355
False  False     3492
       True      1132
dtype: int64"	4.1259319895740735e-07	26	58
modA0-175_modB0-975_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.3163379140824904e-08	0.5507168021590877	"26     58   
False  True     16135
True   True      3350
False  False      374
True   False      141
dtype: int64"	2.5666755984895354e-08	26	58
modA0-575_modB0-575_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.069062347968447e-10	0.8348733196837593	"26     58   
True   True     6365
       False    5114
False  True     5100
       False    3421
dtype: int64"	1.0560546558267598e-09	26	58
modA0-075_modB0-975_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.230110900641901e-09	0.44056284846778976	"26     58   
False  True     18052
True   True      1475
False  False      399
True   False       74
dtype: int64"	1.0312894733660087e-08	26	58
modA0-375_modB0-275_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.159238459313462e-102	2.0003368959877097	"26     58   
False  False    9691
True   False    4794
False  True     2772
True   True     2743
dtype: int64"	2.1354392671563776e-101	26	58
modA0-975_modB0-975_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.1503849991654819	1.4282004175365344	"26     58   
True   True     19003
False  True       500
True   False      479
False  False       18
dtype: int64"	0.17964078398607053	26	58
modA0-675_modB0-375_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.537799417558678e-12	0.8074253235607801	"26     58   
True   False    8706
       True     4860
False  False    3804
       True     2630
dtype: int64"	1.4810548842365937e-11	26	58
modA0-575_modB0-075_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.899627139006395e-08	1.3464663193396411	"26     58   
True   False    10525
False  False     7966
True   True       966
False  True       543
dtype: int64"	1.2879303992811937e-07	26	58
modA0-775_modB0-075_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.937675835292873e-08	1.4562371388165556	"26     58   
True   False    14238
False  False     4301
True   True      1210
False  True       251
dtype: int64"	1.1173045926626373e-07	26	58
modA0-875_modB0-975_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.0245704593336914e-07	0.38695068159953533	"26     58   
True   True     17054
False  True      2476
True   False      445
False  False       25
dtype: int64"	3.596952592724833e-07	26	58
modA0-575_modB0-375_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00013718576895198982	1.1199670650937281	"26     58   
True   False    7026
False  False    5556
True   True     4348
False  True     3070
dtype: int64"	0.00020651621132557608	26	58
modA0-075_modB0-275_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.001938019957214382	0.8275216045380556	"26     58   
False  False    13199
       True      5266
True   False     1154
       True       381
dtype: int64"	0.0027078123154691963	26	58
modA0-075_modB0-275_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.019649846390573586	1.1492338441039307	"26     58   
False  False    13455
       True      5073
True   False     1027
       True       445
dtype: int64"	0.02542493987689743	26	58
modA0-675_modB0-275_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.84715166048819e-102	0.4946153136117811	"26     58   
True   False    10312
False  False     4083
True   True      3113
False  True      2492
dtype: int64"	5.110272211132649e-101	26	58
modA0-175_modB0-875_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.2460346218630127e-11	0.700226421350192	"26     58   
False  True     14573
True   True      2981
False  False     1893
True   False      553
dtype: int64"	7.145359230516066e-11	26	58
modA0-075_modB0-075_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.978963954343825e-06	0.5677271671698239	"26     58   
False  False    17113
True   False     1419
False  True      1402
True   True        66
dtype: int64"	4.953146717436289e-06	26	58
modA0-475_modB0-775_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.3267215597035482e-08	1.2105339849411885	"26     58   
False  True     7996
True   True     7556
False  False    2498
True   False    1950
dtype: int64"	4.4867908864806715e-08	26	58
modA0-975_modB0-575_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.0183957400624498e-05	1.4813649448202924	"26     58   
True   True     11124
       False     8387
False  False      258
       True       231
dtype: int64"	3.1893386411822e-05	26	58
modA0-175_modB0-375_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.32054936048691424	1.0386713430969876	"26     58   
False  False    10296
       True      6153
True   False     2191
       True      1360
dtype: int64"	0.36249523803043615	26	58
modA0-175_modB0-775_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.1258765276571895e-12	1.382965612753273	"26     58   
False  True     12559
       False     3863
True   True      2927
       False      651
dtype: int64"	4.8631162397386684e-12	26	58
modA0-775_modB0-975_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.5891400723885367e-13	2.0558849436339277	"26     58   
True   True     15095
False  True      4415
True   False      306
False  False      184
dtype: int64"	6.206842639287588e-13	26	58
modA0-075_modB0-275_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.5523715340345114	0.9634814877287678	"26     58   
False  False    13524
       True      4899
True   False     1169
       True       408
dtype: int64"	0.5966976447903674	26	58
modA0-975_modB0-275_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.07982799661528094	1.2051184044241967	"26     58   
True   False    14166
       True      5316
False  False      395
       True       123
dtype: int64"	0.09735121538448895	26	58
modA0-675_modB0-475_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.6958336485614606e-117	2.0278129085960965	"26     58   
True   True     7181
       False    6308
False  False    4170
       True     2341
dtype: int64"	6.982844435253073e-116	26	58
modA0-675_modB0-075_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.15931628874116732	0.9222245984884233	"26     58   
True   False    12623
False  False     5867
True   True      1004
False  True       506
dtype: int64"	0.1893402412883143	26	58
modA0-975_modB0-775_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.028130347357781794	0.7700288243350982	"26     58   
True   True     15067
       False     4447
False  True       396
       False       90
dtype: int64"	0.035932925457020544	26	58
modA0-775_modB0-875_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.160065654254063e-34	0.49627321789782025	"26     58   
True   True     13317
False  True      4245
True   False     2105
False  False      333
dtype: int64"	2.5617347219701024e-33	26	58
modA0-775_modB0-175_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.692270940075399e-17	1.4866627039360252	"26     58   
True   False    12598
False  False     3934
True   True      2866
False  True       602
dtype: int64"	1.0506462024604793e-16	26	58
modA0-375_modB0-175_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.722378834085917e-08	0.8084618828275855	"26     58   
False  False    10214
True   False     6232
False  True      2380
True   True      1174
dtype: int64"	8.910148743558334e-08	26	58
modA0-175_modB0-875_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.8394909348650032e-11	1.4971109782825265	"26     58   
False  True     14340
True   True      3128
False  False     2210
True   False      322
dtype: int64"	6.270169256799691e-11	26	58
modA0-675_modB0-975_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.8471236529436696e-16	2.1248875465878423	"26     58   
True   True     13227
False  True      6275
       False      250
True   False      248
dtype: int64"	7.785103738517847e-16	26	58
modA0-375_modB0-175_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.4727792585019541e-80	2.036305613446785	"26     58   
False  False    10760
True   False     5678
       True      1845
False  True      1717
dtype: int64"	1.6108523139865124e-79	26	58
modA0-975_modB0-475_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.37105793893688194	0.9219787343203246	"26     58   
True   False    10252
       True      9234
False  False      260
       True       254
dtype: int64"	0.4142592619710006	26	58
modA0-375_modB0-675_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.596723039269287e-36	1.4836777189585844	"26     58   
False  True     7925
True   True     5472
False  False    4506
True   False    2097
dtype: int64"	2.437656157188258e-35	26	58
modA0-175_modB0-975_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.754806223008622e-10	2.482145305003427	"26     58   
False  True     16049
True   True      3449
False  False      462
True   False       40
dtype: int64"	1.8077770961964706e-09	26	58
modA0-775_modB0-975_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.2739334971590317	0.8777298763803267	"26     58   
True   True     15115
False  True      4393
True   False      392
False  False      100
dtype: int64"	0.31434991477265933	26	58
modA0-475_modB0-875_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.23847506197436835	1.0527055704870398	"26     58   
False  True     9158
True   True     8349
False  False    1336
True   False    1157
dtype: int64"	0.2759215593091865	26	58
modA0-175_modB0-475_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.5605174800799382e-62	1.8637041572778894	"26     58   
False  False    9026
       True     7429
True   True     2146
       False    1399
dtype: int64"	1.9696288308307216e-61	26	58
modA0-075_modB0-775_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	9.409183875641968e-24	2.119926078679227	"26     58   
False  True     14292
       False     4219
True   True      1307
       False      182
dtype: int64"	3.3433648289083135e-23	26	58
modA0-375_modB0-175_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.374614617471567e-06	1.1896270042423285	"26     58   
False  False    10520
True   False     6029
False  True      2052
True   True      1399
dtype: int64"	1.0401469072797429e-05	26	58
modA0-675_modB0-375_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.43952358949784e-06	1.158149227376839	"26     58   
True   False    8401
       True     5182
False  False    4187
       True     2230
dtype: int64"	5.691883008625267e-06	26	58
modA0-175_modB0-275_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.037171658766493e-14	1.3591750423989608	"26     58   
False  False    12143
       True      4277
True   False     2421
       True      1159
dtype: int64"	7.702971598320816e-14	26	58
modA0-775_modB0-675_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.6762137166043055e-22	0.6943296842552347	"26     58   
True   True     10254
       False     5369
False  True      3210
       False     1167
dtype: int64"	9.006488469341412e-22	26	58
modA0-875_modB0-975_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.2801364579586645	0.8517186304522693	"26     58   
True   True     17036
False  True      2451
True   False      457
False  False       56
dtype: int64"	0.32041751727298223	26	58
modA0-375_modB0-275_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.6006228661206712e-21	1.36465609129099	"26     58   
False  False    9463
True   False    5125
False  True     3112
True   True     2300
dtype: int64"	5.139614707726926e-21	26	58
modA0-675_modB0-175_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.0395822027139447e-14	0.7450512508117397	"26     58   
True   False    11368
False  False     5130
True   True      2181
False  True      1321
dtype: int64"	1.2689595474459574e-13	26	58
modA0-575_modB0-475_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.9563934892351832e-33	0.7081398330041923	"26     58   
True   False    6414
       True     4990
False  True     4500
       False    4096
dtype: int64"	9.379968784004303e-33	26	58
modA0-175_modB0-775_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.8552699451451762e-41	1.9287324370316914	"26     58   
False  True     12471
       False     3976
True   True      3049
       False      504
dtype: int64"	1.055844684228962e-40	26	58
modA0-675_modB0-775_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.3073708788311872e-91	2.0432924131874834	"26     58   
True   True     11108
False  True      4407
True   False     2477
False  False     2008
dtype: int64"	1.989477424308328e-90	26	58
modA0-875_modB0-075_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.2886139362364043e-23	0.491523985540096	"26     58   
True   False    16335
False  False     2191
True   True      1158
False  True       316
dtype: int64"	7.970297290375538e-23	26	58
modA0-375_modB0-775_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.882260676218648e-26	0.692623168200179	"26     58   
False  True     10012
True   True      5517
False  False     2490
True   False     1981
dtype: int64"	1.1208791518628077e-25	26	58
modA0-375_modB0-975_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0027812249979955917	1.3259382341482995	"26     58   
False  True     12101
True   True      7365
False  False      366
True   False      168
dtype: int64"	0.0038399556185343474	26	58
modA0-875_modB0-175_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.6714714804281218	0.9764409389435315	"26     58   
True   False    14465
       True      3072
False  False     2023
       True       440
dtype: int64"	0.7046927080954801	26	58
modA0-775_modB0-275_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.0886937387281206e-22	1.467990596547738	"26     58   
True   False    10999
       True      4521
False  False     3500
       True       980
dtype: int64"	7.132124961510655e-22	26	58
modA0-275_modB0-075_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.2821543137666243e-12	1.5135148637416662	"26     58   
False  False    13639
True   False     4944
False  True       915
True   True       502
dtype: int64"	5.20360918448416e-12	26	58
modA0-375_modB0-375_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.694218619176311e-14	1.2531600665998714	"26     58   
False  False    8090
       True     4453
True   False    4413
       True     3044
dtype: int64"	1.6675989442787964e-13	26	58
modA0-875_modB0-875_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.509161259698511e-22	0.4915106234006123	"26     58   
True   True     15066
       False     2399
False  True      2351
       False      184
dtype: int64"	1.495930275729364e-21	26	58
modA0-475_modB0-275_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.3607837231593006e-07	0.8455729774437706	"26     58   
False  False    7380
True   False    7147
False  True     3009
True   True     2464
dtype: int64"	2.467742503138628e-07	26	58
modA0-675_modB0-875_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	9.509074161455994e-46	0.4959353432333105	"26     58   
True   True     11458
False  True      6051
True   False     1974
False  False      517
dtype: int64"	5.943171350909996e-45	26	58
modA0-375_modB0-875_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.217591925437572e-16	0.6993534071801273	"26     58   
False  True     11055
True   True      6413
False  False     1384
True   False     1148
dtype: int64"	3.3555682984500017e-16	26	58
